month,site_id,supplier_id,supplier_name,commodity,category,country,tier,is_single_source,on_contract,qty,market_ppi_index,standard_unit_price,actual_unit_price,baseline_unit_price,actual_spend,standard_spend,ppv_usd,savings_usd
2022-04-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,25288,101.61,0.9669,1.0746,1.0161,27173.92,24451.57,2722.35,-1478.15
2022-04-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,16881,101.61,0.9669,1.0731,1.0161,18115.95,16322.87,1793.08,-962.5
2022-04-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,42530,101.61,0.9669,1.0145,1.0161,43148.71,41123.11,2025.6,66.92
2022-04-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,10412,101.61,0.9669,1.0655,1.0161,11095.38,10068.2,1027.18,-514.87
2022-04-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,6930,101.61,0.9669,1.0673,1.0161,7396.92,6700.85,696.07,-355.11
2022-04-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,230534,101.61,0.9669,1.0088,1.0161,232559.19,222903.51,9655.68,1686.6
2022-04-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,55707,101.61,0.9669,1.0735,1.0161,59800.93,53863.22,5937.72,-3196.93
2022-04-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,37894,101.61,0.9669,1.0521,1.0161,39867.29,36640.21,3227.08,-1362.67
2022-04-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,90526,101.61,0.9669,1.04,1.0161,94145.2,87529.82,6615.38,-2161.49
2022-04-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,22660,101.61,0.9669,1.0683,1.0161,24208.76,21910.13,2298.64,-1183.76
2022-04-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,15078,101.61,0.9669,1.0704,1.0161,16139.18,14579.07,1560.1,-818.26
2022-04-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,44580,101.61,0.9669,1.0239,1.0161,45648.3,43105.31,2542.99,-349.6
2022-04-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,10888,101.61,0.9669,1.078,1.0161,11738.13,10528.29,1209.85,-674.12
2022-04-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7263,101.61,0.9669,1.0773,1.0161,7825.42,7023.32,802.1,-444.73
2022-04-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,97259,101.61,0.9669,1.0317,1.0161,100338.91,94040.1,6298.81,-1513.65
2022-04-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,24643,101.61,0.9669,1.047,1.0161,25801.43,23827.43,1974.0,-761.56
2022-04-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,15970,101.61,0.9669,1.0771,1.0161,17200.96,15441.49,1759.46,-973.73
2022-05-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,121571,102.23,0.9669,1.0162,1.0223,123534.67,117547.11,5987.57,747.47
2022-05-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,28037,102.23,0.9669,1.133,1.0223,31766.06,27109.43,4656.63,-3103.36
2022-05-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,20171,102.23,0.9669,1.0499,1.0223,21177.37,19503.99,1673.39,-555.88
2022-05-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,44587,102.23,0.9669,1.0289,1.0223,45875.98,43111.31,2764.67,-294.54
2022-05-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,10732,102.23,0.9669,1.0991,1.0223,11796.68,10377.72,1418.96,-824.35
2022-05-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7248,102.23,0.9669,1.085,1.0223,7864.45,7008.34,856.11,-454.56
2022-05-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,210815,102.23,0.9669,1.009,1.0223,212711.11,203837.6,8873.5,2805.68
2022-05-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,48387,102.23,0.9669,1.1304,1.0223,54697.14,46785.44,7911.7,-5231.06
2022-05-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,33646,102.23,0.9669,1.0838,1.0223,36464.76,32532.46,3932.3,-2068.31
2022-05-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,90840,102.23,0.9669,1.0441,1.0223,94841.85,87833.27,7008.58,-1976.04
2022-05-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,22573,102.23,0.9669,1.0804,1.0223,24387.9,21826.25,2561.66,-1311.09
2022-05-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,14760,102.23,0.9669,1.1015,1.0223,16258.6,14272.05,1986.55,-1168.82
2022-05-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,47064,102.23,0.9669,1.0204,1.0223,48022.36,45506.57,2515.79,91.58
2022-05-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,11101,102.23,0.9669,1.1124,1.0223,12348.61,10733.75,1614.86,-999.85
2022-05-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7672,102.23,0.9669,1.073,1.0223,8232.4,7418.56,813.84,-388.79
2022-05-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,84817,102.23,0.9669,1.0164,1.0223,86211.04,82010.21,4200.83,498.07
2022-05-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,20706,102.23,0.9669,1.0706,1.0223,22168.55,20020.64,2147.92,-1000.8
2022-05-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,13596,102.23,0.9669,1.087,1.0223,14779.04,13146.37,1632.66,-879.42
2022-06-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,112859,103.09,0.9669,1.0419,1.0309,117586.48,109123.91,8462.57,-1239.56
2022-06-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,27387,103.09,0.9669,1.104,1.0309,30236.52,26481.25,3755.27,-2002.46
2022-06-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,19014,103.09,0.9669,1.0601,1.0309,20157.68,18384.81,1772.87,-555.97
2022-06-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,42844,103.09,0.9669,1.0263,1.0309,43969.93,41426.19,2543.75,198.29
2022-06-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,10395,103.09,0.9669,1.0876,1.0309,11306.55,10051.58,1254.97,-589.65
2022-06-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,6810,103.09,0.9669,1.1067,1.0309,7537.7,6585.33,952.37,-516.48
2022-06-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,217074,103.09,0.9669,1.0503,1.0309,227983.79,209889.2,18094.59,-4201.83
2022-06-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,54075,103.09,0.9669,1.0841,1.0309,58624.4,52286.01,6338.39,-2877.53
2022-06-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,36251,103.09,0.9669,1.0781,1.0309,39082.94,35051.91,4031.02,-1710.9
2022-06-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,99438,103.09,0.9669,1.0202,1.0309,101451.19,96147.5,5303.7,1060.4
2022-06-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,24587,103.09,0.9669,1.061,1.0309,26087.45,23773.54,2313.91,-740.31
2022-06-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,16275,103.09,0.9669,1.0686,1.0309,17391.63,15736.84,1654.79,-613.16
2022-06-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,51133,103.09,0.9669,1.0121,1.0309,51754.16,49440.77,2313.39,959.14
2022-06-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,12502,103.09,0.9669,1.0644,1.0309,13308.21,12088.87,1219.34,-419.17
2022-06-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,8139,103.09,0.9669,1.09,1.0309,8872.14,7869.86,1002.28,-481.37
2022-06-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,94467,103.09,0.9669,0.9992,1.0309,94389.13,91340.59,3048.54,2997.38
2022-06-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,21631,103.09,0.9669,1.122,1.0309,24271.49,20915.85,3355.64,-1971.2
2022-06-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,14931,103.09,0.9669,1.0837,1.0309,16180.99,14436.99,1744.0,-788.4
2022-07-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,107852,103.64,0.9669,1.072,1.0364,115614.79,104282.96,11331.83,-3836.06
2022-07-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,26981,103.64,0.9669,1.1019,1.0364,29729.52,26088.09,3641.42,-1766.23
2022-07-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,17919,103.64,0.9669,1.106,1.0364,19819.68,17326.77,2492.91,-1247.47
2022-07-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,46585,103.64,0.9669,1.0292,1.0364,47945.25,45043.57,2901.68,336.01
2022-07-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,11197,103.64,0.9669,1.1011,1.0364,12328.78,10826.58,1502.2,-724.0
2022-07-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7280,103.64,0.9669,1.129,1.0364,8219.19,7039.11,1180.08,-674.11
2022-07-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,213628,103.64,0.9669,1.0297,1.0364,219980.36,206557.82,13422.54,1424.67
2022-07-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,52159,103.64,0.9669,1.0845,1.0364,56566.38,50433.0,6133.38,-2508.29
2022-07-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,33806,103.64,0.9669,1.1155,1.0364,37710.92,32687.39,5023.53,-2673.98
2022-07-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,97149,103.64,0.9669,1.0634,1.0364,103311.05,93933.66,9377.39,-2625.51
2022-07-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,25228,103.64,0.9669,1.053,1.0364,26565.7,24393.87,2171.83,-418.42
2022-07-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,15726,103.64,0.9669,1.1262,1.0364,17710.47,15205.58,2504.89,-1411.92
2022-07-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,49598,103.64,0.9669,1.0513,1.0364,52143.97,47956.94,4187.03,-739.92
2022-07-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,12279,103.64,0.9669,1.0919,1.0364,13408.45,11873.3,1535.15,-681.71
2022-07-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,8215,103.64,0.9669,1.0881,1.0364,8938.97,7943.11,995.86,-424.91
2022-07-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,90210,103.64,0.9669,0.9949,1.0364,89746.96,87224.84,2522.12,3747.53
2022-07-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,20943,103.64,0.9669,1.1019,1.0364,23077.79,20250.45,2827.34,-1371.75
2022-07-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,13939,103.64,0.9669,1.1037,1.0364,15385.19,13477.92,1907.28,-938.5
2022-08-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,123889,104.02,0.9669,1.0469,1.0402,129698.58,119788.51,9910.06,-828.98
2022-08-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,30364,104.02,0.9669,1.0984,1.0402,33351.06,29359.13,3991.93,-1766.23
2022-08-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,20050,104.02,0.9669,1.1089,1.0402,22234.04,19387.01,2847.03,-1377.31
2022-08-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,50634,104.02,0.9669,1.0399,1.0402,52652.11,48958.28,3693.84,17.66
2022-08-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,12432,104.02,0.9669,1.089,1.0402,13539.12,12021.35,1517.76,-606.43
2022-08-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7914,104.02,0.9669,1.1405,1.0402,9026.08,7652.27,1373.81,-793.7
2022-08-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,233309,104.02,0.9669,1.0565,1.0402,246494.35,225586.63,20907.72,-3806.16
2022-08-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,56400,104.02,0.9669,1.1238,1.0402,63384.26,54533.19,8851.07,-4716.95
2022-08-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,38477,104.02,0.9669,1.0982,1.0402,42256.17,37204.36,5051.81,-2231.38
2022-08-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,102089,104.02,0.9669,1.0277,1.0402,104921.05,98710.34,6210.71,1272.45
2022-08-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,23254,104.02,0.9669,1.1602,1.0402,26979.7,22484.63,4495.07,-2790.53
2022-08-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,15881,104.02,0.9669,1.1325,1.0402,17986.47,15355.86,2630.61,-1466.49
2022-08-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,52727,104.02,0.9669,1.0744,1.0402,56649.8,50982.02,5667.78,-1802.87
2022-08-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,13560,104.02,0.9669,1.0742,1.0402,14567.09,13111.84,1455.25,-461.25
2022-08-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,8744,104.02,0.9669,1.1106,1.0402,9711.39,8454.67,1256.72,-615.78
2022-08-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,102899,104.02,0.9669,1.0234,1.0402,105305.59,99493.87,5811.72,1730.84
2022-08-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,24427,104.02,0.9669,1.1085,1.0402,27078.58,23618.81,3459.77,-1669.25
2022-08-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,17161,104.02,0.9669,1.0519,1.0402,18052.39,16593.67,1458.71,-200.76
2022-09-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,130835,104.3,0.9669,1.0263,1.043,134281.75,126505.3,7776.44,2180.17
2022-09-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,30590,104.3,0.9669,1.1288,1.043,34529.59,29578.25,4951.35,-2623.39
2022-09-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,20638,104.3,0.9669,1.1154,1.043,23019.73,19955.56,3064.17,-1493.56
2022-09-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,44546,104.3,0.9669,1.0538,1.043,46941.31,43071.73,3869.58,-479.61
2022-09-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,10799,104.3,0.9669,1.1177,1.043,12070.62,10442.44,1628.19,-806.31
2022-09-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7340,104.3,0.9669,1.0963,1.043,8047.08,7097.56,949.52,-390.9
2022-09-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,223916,104.3,0.9669,1.0806,1.043,241967.12,216504.56,25462.56,-8422.54
2022-09-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,57297,104.3,0.9669,1.0859,1.043,62220.12,55401.05,6819.06,-2458.72
2022-09-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,38550,104.3,0.9669,1.076,1.043,41480.08,37274.38,4205.69,-1272.01
2022-09-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,111566,104.3,0.9669,1.0386,1.043,115870.42,107873.67,7996.75,493.46
2022-09-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,26698,104.3,0.9669,1.116,1.043,29795.25,25815.08,3980.18,-1948.4
2022-09-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,18214,104.3,0.9669,1.0906,1.043,19863.5,17611.2,2252.3,-866.2
2022-09-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,51534,104.3,0.9669,1.0633,1.043,54798.09,49828.63,4969.46,-1047.69
2022-09-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,12780,104.3,0.9669,1.1026,1.043,14090.94,12357.19,1733.75,-761.18
2022-09-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,8532,104.3,0.9669,1.101,1.043,9393.96,8249.92,1144.04,-494.73
2022-09-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,105816,104.3,0.9669,1.0241,1.043,108367.32,102313.62,6053.7,1998.91
2022-09-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,24521,104.3,0.9669,1.1364,1.043,27865.88,23709.95,4155.94,-2289.84
2022-09-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,17225,104.3,0.9669,1.0785,1.043,18577.25,16655.66,1921.59,-610.71
2022-10-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,134203,104.57,0.9669,1.0333,1.0457,138678.67,129761.55,8917.12,1658.13
2022-10-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,32196,104.57,0.9669,1.1076,1.0457,35660.23,31131.17,4529.06,-1991.94
2022-10-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,21740,104.57,0.9669,1.0935,1.0457,23773.49,21020.57,2752.92,-1039.79
2022-10-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,52084,104.57,0.9669,1.0707,1.0457,55769.17,50360.83,5408.34,-1304.06
2022-10-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,12898,104.57,0.9669,1.1118,1.0457,14340.64,12471.23,1869.41,-853.04
2022-10-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,9125,104.57,0.9669,1.0477,1.0457,9560.43,8823.38,737.05,-17.96
2022-10-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,242076,104.57,0.9669,1.0536,1.0457,255063.46,234063.79,20999.67,-1924.04
2022-10-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,62375,104.57,0.9669,1.0515,1.0457,65587.75,60310.81,5276.93,-361.75
2022-10-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,40689,104.57,0.9669,1.0746,1.0457,43725.17,39343.09,4382.07,-1175.71
2022-10-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,105988,104.57,0.9669,1.0622,1.0457,112578.2,102479.96,10098.23,-1746.36
2022-10-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,26270,104.57,0.9669,1.102,1.0457,28948.68,25400.49,3548.19,-1478.11
2022-10-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,17321,104.57,0.9669,1.1142,1.0457,19299.12,16747.79,2551.33,-1186.43
2022-10-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,57850,104.57,0.9669,1.0063,1.0457,58212.69,55935.36,2277.33,2281.27
2022-10-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,13685,104.57,0.9669,1.0938,1.0457,14968.98,13232.91,1736.06,-657.61
2022-10-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,8805,104.57,0.9669,1.1333,1.0457,9979.32,8514.03,1465.29,-771.42
2022-10-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,118703,104.57,0.9669,1.0705,1.0457,127072.45,114774.4,12298.05,-2944.21
2022-10-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,28749,104.57,0.9669,1.1366,1.0457,32675.77,27797.82,4877.96,-2612.5
2022-10-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,19475,104.57,0.9669,1.1185,1.0457,21783.85,18830.9,2952.95,-1418.28
2022-11-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,133061,104.96,0.9669,1.0948,1.0496,145677.7,128657.55,17020.15,-6015.93
2022-11-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,33406,104.96,0.9669,1.1213,1.0496,37459.98,32300.45,5159.53,-2396.84
2022-11-01,P-AUS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,22901,104.96,0.9669,1.0905,1.0496,24973.32,22143.3,2830.02,-936.08
2022-11-01,P-FRS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,46925,104.96,0.9669,1.0601,1.0496,49744.73,45372.32,4372.41,-491.67
2022-11-01,P-FRS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,11016,104.96,0.9669,1.1611,1.0496,12791.5,10651.66,2139.84,-1228.79
2022-11-01,P-FRS,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,7619,104.96,0.9669,1.1192,1.0496,8527.67,7367.01,1160.65,-530.55
2022-11-01,P-GRN,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,259337,104.96,0.9669,1.0755,1.0496,278911.93,250753.56,28158.37,-6711.14
2022-11-01,P-GRN,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,65075,104.96,0.9669,1.1021,1.0496,71720.21,62921.27,8798.94,-3417.21
2022-11-01,P-GRN,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,41960,104.96,0.9669,1.1395,1.0496,47813.47,40571.51,7241.96,-3771.84
2022-11-01,P-GRP,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,113003,104.96,0.9669,1.0363,1.0496,117103.88,109263.48,7840.4,1505.03
2022-11-01,P-GRP,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,28289,104.96,0.9669,1.0644,1.0496,30112.43,27352.85,2759.57,-420.05
2022-11-01,P-GRP,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,18450,104.96,0.9669,1.088,1.0496,20074.95,17839.88,2235.07,-709.21
2022-11-01,P-PHX,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,57422,104.96,0.9669,1.0446,1.0496,59983.22,55521.94,4461.28,287.57
2022-11-01,P-PHX,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,13975,104.96,0.9669,1.1037,1.0496,15424.26,13512.61,1911.64,-755.89
2022-11-01,P-PHX,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,9330,104.96,0.9669,1.102,1.0496,10282.84,9022.04,1260.8,-489.14
2022-11-01,P-TOL,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,110485,104.96,0.9669,1.0635,1.0496,117500.21,106828.38,10671.84,-1534.69
2022-11-01,P-TOL,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,26840,104.96,0.9669,1.1257,1.0496,30214.34,25952.54,4261.8,-2042.06
2022-11-01,P-TOL,SUP-MRO3,Sunbelt Facility Parts,MRO,MRO,USA,Transactional,False,False,17460,104.96,0.9669,1.1537,1.0496,20142.89,16882.18,3260.72,-1816.77
2022-12-01,P-AUS,SUP-MRO1,Fastline Industrial MRO,MRO,MRO,USA,Preferred,False,True,158096,105.29,0.9669,1.0153,1.0529,160509.58,152863.04,7646.54,5949.72
2022-12-01,P-AUS,SUP-MRO2,Toolcraft Supply,MRO,MRO,USA,Transactional,False,False,36539,105.29,0.9669,1.1296,1.0529,41273.89,35329.61,5944.28,-2801.92
