month,site_id,site_name,site_type,city,state,region,naics3,subsector,headcount,sqft,cost_category,cost_group,actual_usd,budget_usd,variance_usd,variance_pct
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,325998.4,325998.4,0.0,0.0
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,557675.59,543741.12,13934.47,2.56
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,77073.64,72740.29,4333.35,5.96
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,168671.57,123658.5,45013.07,36.4
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,115489.88,109110.44,6379.44,5.85
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,109110.44,109110.44,0.0,0.0
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,84863.68,84863.68,0.0,0.0
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,80133.43,84863.68,-4730.25,-5.57
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,37220.87,36370.15,850.72,2.34
2022-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,37180.32,36370.15,810.17,2.23
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,521555.6,505993.68,15561.92,3.08
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,67500.87,68028.99,-528.12,-0.78
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,164471.81,115649.28,48822.53,42.22
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,101949.13,102043.49,-94.36,-0.09
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,102043.49,102043.49,0.0,0.0
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,79367.16,79367.16,0.0,0.0
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,76409.27,79367.16,-2957.89,-3.73
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,32612.38,34014.5,-1402.12,-4.12
2023-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,36562.96,34014.5,2548.46,7.49
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,481661.04,464964.66,16696.38,3.59
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,68210.19,62825.35,5384.84,8.57
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,146897.15,106803.1,40094.05,37.54
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,98754.11,94238.03,4516.08,4.79
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,94238.03,94238.03,0.0,0.0
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,73296.25,73296.25,0.0,0.0
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,74941.71,73296.25,1645.46,2.24
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,32033.24,31412.68,620.56,1.98
2023-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,31845.49,31412.68,432.81,1.38
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,480363.41,461404.98,18958.43,4.11
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,62410.95,62656.1,-245.15,-0.39
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,131716.52,106515.36,25201.16,23.66
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,88944.47,93984.15,-5039.68,-5.36
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,93984.15,93984.15,0.0,0.0
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,73098.78,73098.78,0.0,0.0
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,75806.41,73098.78,2707.63,3.7
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,30333.84,31328.05,-994.21,-3.17
2023-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,30814.46,31328.05,-513.59,-1.64
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,489632.22,467968.14,21664.08,4.63
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,64588.41,63865.07,723.34,1.13
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,113291.98,108570.62,4721.36,4.35
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,98379.08,95797.61,2581.47,2.69
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,95797.61,95797.61,0.0,0.0
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,74509.25,74509.25,0.0,0.0
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,70358.64,74509.25,-4150.61,-5.57
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,32293.59,31932.54,361.05,1.13
2023-04-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,30902.06,31932.54,-1030.48,-3.23
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,443907.54,422155.8,21751.74,5.15
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,57419.34,57900.98,-481.64,-0.83
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,83543.47,98431.67,-14888.2,-15.13
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,92992.45,86851.48,6140.97,7.07
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,86851.48,86851.48,0.0,0.0
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,67551.15,67551.15,0.0,0.0
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,63686.84,67551.15,-3864.31,-5.72
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,29173.59,28950.49,223.1,0.77
2023-05-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,28881.9,28950.49,-68.59,-0.24
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,497607.44,440065.44,57542.0,13.08
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,63415.33,60659.18,2756.15,4.54
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,72796.14,103120.6,-30324.46,-29.41
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,79094.83,90988.76,-11893.93,-13.07
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,90988.76,90988.76,0.0,0.0
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,70769.04,70769.04,0.0,0.0
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,73358.24,70769.04,2589.2,3.66
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,30621.73,30329.59,292.14,0.96
2023-06-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,31717.19,30329.59,1387.6,4.58
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,511514.91,450114.12,61400.79,13.64
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,59453.12,62354.52,-2901.4,-4.65
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,100688.72,106002.68,-5313.96,-5.01
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,91964.55,93531.78,-1567.23,-1.68
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,93531.78,93531.78,0.0,0.0
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,72746.94,72746.94,0.0,0.0
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,67771.92,72746.94,-4975.02,-6.84
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,31749.82,31177.26,572.56,1.84
2023-07-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,34182.48,31177.26,3005.22,9.64
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,543822.54,476162.82,67659.72,14.21
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,56669.38,66292.87,-9623.49,-14.52
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,116321.05,112697.89,3623.16,3.21
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,84279.62,99439.31,-15159.69,-15.25
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,99439.31,99439.31,0.0,0.0
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,77341.69,77341.69,0.0,0.0
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,78694.34,77341.69,1352.65,1.75
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,30109.03,33146.44,-3037.41,-9.16
2023-08-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,33346.67,33146.44,200.23,0.6
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,603828.2,526072.5,77755.7,14.78
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,71219.93,73607.66,-2387.73,-3.24
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,156581.63,125133.03,31448.6,25.13
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,115920.3,110411.49,5508.81,4.99
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,110411.49,110411.49,0.0,0.0
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,85875.61,85875.61,0.0,0.0
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,88265.23,85875.61,2389.62,2.78
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,38396.09,36803.83,1592.26,4.33
2023-09-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,38112.91,36803.83,1309.08,3.56
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,592218.84,513391.14,78827.7,15.35
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,67497.7,72192.46,-4694.76,-6.5
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,131299.31,122727.19,8572.12,6.98
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,107708.43,108288.69,-580.26,-0.54
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,108288.69,108288.69,0.0,0.0
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,84224.54,84224.54,0.0,0.0
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,87303.25,84224.54,3078.71,3.66
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,37801.46,36096.23,1705.23,4.72
2023-10-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,36580.33,36096.23,484.1,1.34
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,649021.46,559833.84,89187.62,15.93
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,82520.87,79116.8,3404.07,4.3
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,171945.98,134498.56,37447.42,27.84
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,113145.56,118675.2,-5529.64,-4.66
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,118675.2,118675.2,0.0,0.0
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,92302.93,92302.93,0.0,0.0
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,88691.67,92302.93,-3611.26,-3.91
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,36299.28,39558.4,-3259.12,-8.24
2023-11-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,41111.85,39558.4,1553.45,3.93
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,867621.46,867621.46,0.0,0.0
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,337408.34,337408.34,0.0,0.0
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,593878.82,509720.22,84158.6,16.51
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,78947.92,72394.82,6553.1,9.05
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,176459.04,123071.19,53387.85,43.38
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,112056.22,108592.23,3463.99,3.19
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,108592.23,108592.23,0.0,0.0
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,84460.62,84460.62,0.0,0.0
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,89937.72,84460.62,5477.1,6.48
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,34775.88,36197.41,-1421.53,-3.93
2023-12-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,35991.01,36197.41,-206.4,-0.57
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,897988.21,897988.21,0.0,0.0
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,349217.64,349217.64,0.0,0.0
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,598281.01,510943.86,87337.15,17.09
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,81670.48,72931.45,8739.03,11.98
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,185345.45,123983.47,61361.98,49.49
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,109375.93,109397.18,-21.25,-0.02
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,109397.18,109397.18,0.0,0.0
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,85086.69,85086.69,0.0,0.0
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,82778.89,85086.69,-2307.8,-2.71
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,38341.34,36465.73,1875.61,5.14
2024-01-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,35910.97,36465.73,-554.76,-1.52
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,897988.21,897988.21,0.0,0.0
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Indirect Labor,COGS,349217.64,349217.64,0.0,0.0
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Raw Materials,COGS,529885.09,450280.98,79604.11,17.68
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Consumables & Tooling,COGS,67766.45,64593.88,3172.57,4.91
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Utilities,Overhead,158759.38,109809.59,48949.79,44.58
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Maintenance & Repair,Overhead,95154.35,96890.81,-1736.46,-1.79
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Depreciation,Overhead,96890.81,96890.81,0.0,0.0
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Facilities,Overhead,75359.52,75359.52,0.0,0.0
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Freight & Logistics,Overhead,73214.33,75359.52,-2145.19,-2.85
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,IT & Systems,Overhead,30550.83,32296.94,-1746.11,-5.41
2024-02-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Other Overhead,Overhead,33429.38,32296.94,1132.44,3.51
2024-03-01,P-FRS,Fresno Polymers,Plant,Fresno,CA,West,326,Plastics & Rubber,240,120000,Direct Labor,COGS,897988.21,897988.21,0.0,0.0
